house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
2 BHK,Apartment ,1300,Andheri West,Mumbai,85000,2,300000,Furnished
3 BHK,Apartment ,1650,Andheri West,Mumbai,125000,4,400000,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,75000,2,250000,Furnished
3 BHK,Apartment ,1430,Andheri West,Mumbai,150000,3,400000,Furnished
3 BHK,Apartment ,1350,Andheri West,Mumbai,95000,3,300000,Furnished
3 BHK,Apartment ,1196,Borivali East,Mumbai,50000,3,200000,Unfurnished
2 BHK,Apartment ,900,Borivali East,Mumbai,40000,2,200000,Unfurnished
2 BHK,Apartment ,1126,Borivali East,Mumbai,45000,2,200000,Unfurnished
3 BHK,Apartment ,1200,Borivali East,Mumbai,60000,3,200000,Unfurnished
4 BHK,Apartment ,1800,Borivali East,Mumbai,125000,4,200000,Unfurnished
2 BHK,Apartment ,1200,Borivali East,Mumbai,40000,2,200000,Unfurnished
1 BHK,Apartment ,650,Borivali East,Mumbai,32000,2,100000,Unfurnished
2 BHK,Apartment ,898,Borivali East,Mumbai,45000,2,200000,Unfurnished
3 BHK,Apartment ,1900,Borivali East,Mumbai,75000,3,300000,Unfurnished
2 BHK,Apartment ,1300,Borivali East,Mumbai,55000,2,300000,Unfurnished
2 BHK,Apartment ,1000,Carter Road,Mumbai,150000,3,300000,Furnished
2 BHK,Apartment ,760,Santacruz West,Mumbai,140000,2,250000,Semi-Furnished
2 BHK,Apartment ,1014,Borivali East,Mumbai,45000,2,200000,Unfurnished
3 BHK,Apartment ,1315,Borivali East,Mumbai,65000,3,200000,Unfurnished
2 BHK,Apartment ,1024,Borivali East,Mumbai,45000,2,200000,Unfurnished
3 BHK,Apartment ,1196,Borivali East,Mumbai,50000,3,200000,Unfurnished
2 BHK,Apartment ,900,Borivali East,Mumbai,40000,2,200000,Unfurnished
2 BHK,Apartment ,1126,Borivali East,Mumbai,45000,2,200000,Unfurnished
2 BHK,Apartment ,1200,Borivali East,Mumbai,45000,2,200000,Unfurnished
2 BHK,Apartment ,759,Borivali East,Mumbai,40000,2,200000,Unfurnished
2 BHK,Apartment ,1200,Borivali East,Mumbai,45000,2,200000,Unfurnished
1 BHK,Apartment ,650,Borivali East,Mumbai,28000,2,100000,Semi-Furnished
2 BHK,Apartment ,900,Ambernath East,Mumbai,15000,2,50000,Unfurnished
1 BHK,Apartment ,650,Kalyan West,Mumbai,8500,1,60000,Unfurnished
2 BHK,Apartment ,850,Kalyan West,Mumbai,15500,2,60000,Unfurnished
1 BHK,Apartment ,640,Kalyan West,Mumbai,7000,1,40000,Unfurnished
2 BHK,Apartment ,800,Kalyan West,Mumbai,19000,2,100000,Unfurnished
2 BHK,Apartment ,610,Kalyan West,Mumbai,19000,2,100000,Unfurnished
2 BHK,Apartment ,1184,Rabale,Mumbai,32500,2,95000,Unfurnished
2 BHK,Apartment ,1210,Mahape,Mumbai,30500,2,90000,Unfurnished
2 BHK,Apartment ,1200,Ghansoli,Mumbai,31500,2,90000,Unfurnished
2 BHK,Apartment ,1050,Goregaon East,Mumbai,54000,2,200000,Semi-Furnished
2 BHK,Apartment ,875,Goregaon East,Mumbai,40000,2,200000,Semi-Furnished
4 BHK,Apartment ,1450,Khar West,Mumbai,275000,5,600000,Furnished
3 BHK,Apartment ,1663,Worli,Mumbai,375000,3,700000,Semi-Furnished
2 BHK,Apartment ,1227,Ghansoli,Mumbai,37000,2,140000,Furnished
1 BHK,Apartment ,525,Kandivali East,Mumbai,18000,1,0,Unfurnished
2 BHK,Apartment ,900,Andheri East,Mumbai,35000,2,0,Furnished
1 BHK,Apartment ,400,Dombivli (West),Mumbai,8000,1,0,Unfurnished
1 BHK,Apartment ,450,Dombivli (West),Mumbai,7500,1,0,Unfurnished
1 RK,Studio Apartment,400,Dombivali East,Mumbai,7500,1,0,Semi-Furnished
2 BHK,Apartment ,700,Dombivli (West),Mumbai,12000,1,0,Semi-Furnished
1 BHK,Apartment ,415,Dombivli (West),Mumbai,7500,1,0,Unfurnished
1 BHK,Apartment ,600,Naigaon East,Mumbai,8500,2,0,Semi-Furnished
1 BHK,Independent Floor,550,Kamothe,Mumbai,8500,1,0,Unfurnished
2 BHK,Apartment ,600,Virar,Mumbai,7500,2,0,Semi-Furnished
2 BHK,Apartment ,610,Virar,Mumbai,7500,2,0,Semi-Furnished
2 BHK,Apartment ,610,Virar,Mumbai,7500,2,0,Semi-Furnished
1 BHK,Apartment ,410,Virar West,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,670,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,650,Virar,Mumbai,6500,2,0,Semi-Furnished
2 BHK,Apartment ,875,Virar,Mumbai,7000,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6000,1,0,Semi-Furnished
1 BHK,Apartment ,610,Virar West,Mumbai,7000,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,1,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,null,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,7000,2,0,Semi-Furnished
1 BHK,Apartment ,590,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,7000,2,0,Semi-Furnished
1 BHK,Apartment ,590,Virar,Mumbai,6000,1,0,Semi-Furnished
1 BHK,Apartment ,590,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,590,Virar,Mumbai,6500,2,0,Semi-Furnished
4 BHK,Villa ,3200,Virar West,Mumbai,50000,4,0,Furnished
4 BHK,Villa ,3200,Virar West,Mumbai,50000,4,0,Furnished
1 BHK,Apartment ,600,Kalwa,Mumbai,14000,1,0,Unfurnished
2 BHK,Apartment ,840,Virar,Mumbai,7700,2,0,Semi-Furnished
2 BHK,Apartment ,840,Virar,Mumbai,7700,2,0,Semi-Furnished
2 BHK,Apartment ,840,Virar,Mumbai,8000,2,0,Unfurnished
2 BHK,Apartment ,840,Virar,Mumbai,8000,2,0,Unfurnished
1 BHK,Apartment ,670,Virar,Mumbai,12000,2,0,Furnished
1 BHK,Apartment ,670,Virar,Mumbai,11000,2,0,Furnished
2 BHK,Apartment ,800,Virar,Mumbai,10000,2,0,Semi-Furnished
1 RK,Studio Apartment,450,Dombivali East,Mumbai,8000,1,0,Unfurnished
4 BHK,Villa ,4000,Virar West,Mumbai,60000,4,0,Furnished
1 BHK,Apartment ,670,Virar,Mumbai,6500,2,0,Furnished
2 BHK,Apartment ,840,Virar,Mumbai,8500,2,0,Unfurnished
2 BHK,Apartment ,840,Virar,Mumbai,7500,2,0,Semi-Furnished
2 BHK,Apartment ,1026,Thane West,Mumbai,18500,2,0,Unfurnished
1 BHK,Apartment ,650,Thane West,Mumbai,13500,2,0,Unfurnished
2 BHK,Apartment ,1100,Thane West,Mumbai,21000,2,0,Unfurnished
2 BHK,Apartment ,900,Thane West,Mumbai,20000,2,0,Unfurnished
2 BHK,Apartment ,1000,Thane West,Mumbai,19000,2,0,Unfurnished
2 BHK,Apartment ,1000,Thane West,Mumbai,20000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Thane West,Mumbai,20000,2,0,Semi-Furnished
3 BHK,Apartment ,1300,Thane West,Mumbai,30000,2,0,Unfurnished
3 BHK,Apartment ,1300,Thane West,Mumbai,30000,2,0,Unfurnished
2 BHK,Apartment ,1043,Thane West,Mumbai,22000,2,0,Unfurnished
1 BHK,Apartment ,500,Naigaon East,Mumbai,6500,1,0,Semi-Furnished
2 BHK,Apartment ,1000,Virar,Mumbai,10000,2,0,Semi-Furnished
2 BHK,Apartment ,540,Virar,Mumbai,7500,2,0,Semi-Furnished
1 BHK,Apartment ,710,Virar,Mumbai,7500,2,0,Furnished
2 BHK,Apartment ,1219,Ghansoli,Mumbai,39000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Kalwa,Mumbai,15000,1,0,Semi-Furnished
1 BHK,Apartment ,550,Kalwa,Mumbai,14000,1,0,Semi-Furnished
3 BHK,Villa ,3200,Virar West,Mumbai,30000,4,0,Furnished
1 BHK,Apartment ,660,Virar,Mumbai,6500,2,0,Unfurnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,2,0,Semi-Furnished
2 BHK,Apartment ,710,Virar,Mumbai,7500,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,2,0,Semi-Furnished
2 BHK,Apartment ,700,Virar,Mumbai,7500,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,631,Virar West,Mumbai,6500,2,0,Unfurnished
1 BHK,Apartment ,670,Virar,Mumbai,6000,2,0,Semi-Furnished
1 BHK,Apartment ,700,Kanjurmarg,Mumbai,27000,2,0,Unfurnished
2 BHK,Apartment ,950,Kalwa,Mumbai,22000,2,0,Semi-Furnished
1 BHK,Apartment ,360,Dombivli (West),Mumbai,8000,1,0,Unfurnished
1 BHK,Apartment ,685,Kamothe,Mumbai,12000,1,0,Unfurnished
2 BHK,Apartment ,840,Virar,Mumbai,8000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Virar,Mumbai,10000,2,0,Semi-Furnished
1 BHK,Apartment ,670,Virar,Mumbai,6000,2,0,Semi-Furnished
1 BHK,Apartment ,670,Virar,Mumbai,7000,2,0,Semi-Furnished
2 BHK,Apartment ,1050,Virar,Mumbai,16000,2,0,Semi-Furnished
3 BHK,Apartment ,900,Virar West,Mumbai,8000,2,0,Unfurnished
1 BHK,Apartment ,620,Virar West,Mumbai,6000,2,0,Semi-Furnished
1 BHK,Apartment ,670,Virar,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,620,Virar,Mumbai,6000,2,0,Semi-Furnished
1 BHK,Apartment ,610,Virar West,Mumbai,6500,2,0,Semi-Furnished
1 BHK,Apartment ,620,Virar West,Mumbai,7000,2,0,Semi-Furnished
1 BHK,Apartment ,590,Virar,Mumbai,6500,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Powai,Mumbai,75000,3,0,Furnished
1 BHK,Apartment ,570,Naigaon East,Mumbai,7999,1,0,Unfurnished
1 BHK,Apartment ,600,Naigaon East,Mumbai,7500,1,0,Unfurnished
1 BHK,Apartment ,600,Naigaon East,Mumbai,8500,2,0,Unfurnished
2 BHK,Apartment ,900,Borivali West,Mumbai,32000,2,0,Unfurnished
1 BHK,Apartment ,700,Bhandup West,Mumbai,19000,2,80000,Unfurnished
1 BHK,Apartment ,585,Thane West,Mumbai,22000,1,100000,Semi-Furnished
2 BHK,Apartment ,952,Andheri West,Mumbai,80000,2,250000,Furnished
2 BHK,Apartment ,940,Andheri West,Mumbai,100000,2,400000,Furnished
1 BHK,Apartment ,430,Malad East,Mumbai,25000,2,75000,Semi-Furnished
1 RK,Studio Apartment,470,Goregaon East,Mumbai,20000,2,75000,Unfurnished
1 BHK,Apartment ,650,Goregaon West,Mumbai,36000,1,100000,Semi-Furnished
2 BHK,Apartment ,804,Borivali East,Mumbai,45000,2,200000,Unfurnished
1 BHK,Apartment ,568,Borivali East,Mumbai,30000,1,100000,Unfurnished
2 BHK,Apartment ,925,Borivali East,Mumbai,30000,2,100000,Unfurnished
1 BHK,Apartment ,690,Ghansoli,Mumbai,29900,2,90000,Unfurnished
2 BHK,Apartment ,1200,Sector 21 Ghansoli,Mumbai,26000,2,100000,Unfurnished
1 BHK,Apartment ,649,Sector 21 Ghansoli,Mumbai,17000,2,50000,Unfurnished
2 BHK,Apartment ,1200,Ghansoli,Mumbai,36000,2,125000,Unfurnished
1 BHK,Apartment ,688,Ghansoli,Mumbai,38500,1,90000,Unfurnished
2 BHK,Apartment ,1244,Ghansoli,Mumbai,44500,2,150000,Unfurnished
4 BHK,Apartment ,2465,Goregaon East,Mumbai,87000,4,500000,Semi-Furnished
2 BHK,Apartment ,940,Borivali East,Mumbai,50000,2,200000,Unfurnished
2 BHK,Apartment ,1068,Goregaon East,Mumbai,80000,2,300000,Furnished
2 BHK,Apartment ,950,Bandra West,Mumbai,130000,2,350000,Furnished
2 BHK,Apartment ,1000,Ghatkopar East,Mumbai,75000,2,0,Unfurnished
3 BHK,Apartment ,1225,Dadar East,Mumbai,100000,3,0,Unfurnished
3 BHK,Apartment ,1200,Chembur,Mumbai,70000,2,0,Furnished
1 BHK,Apartment ,625,Andheri West,Mumbai,16000,1,0,Unfurnished
2 BHK,Apartment ,850,Andheri West,Mumbai,35000,2,0,Unfurnished
1 BHK,Apartment ,510,Chembur,Mumbai,29000,1,0,Unfurnished
2 BHK,Apartment ,1000,Malad East,Mumbai,36000,2,0,Furnished
2 BHK,Apartment ,1210,Goregaon East,Mumbai,55000,2,0,Semi-Furnished
4 BHK,Apartment ,2250,Goregaon East,Mumbai,155000,4,0,Semi-Furnished
1 BHK,Apartment ,525,Kandivali East,Mumbai,18000,1,0,Unfurnished
1 BHK,Apartment ,550,Dadar East,Mumbai,43000,1,0,Furnished
1 RK,Studio Apartment,320,Airoli,Mumbai,8000,1,0,Unfurnished
2 BHK,Apartment ,1200,Chembur,Mumbai,62000,2,0,Semi-Furnished
3 BHK,Apartment ,1400,Chembur,Mumbai,80000,4,0,Semi-Furnished
4 BHK,Apartment ,2465,Goregaon East,Mumbai,86000,4,500000,Semi-Furnished
3 BHK,Apartment ,1500,Andheri West,Mumbai,120000,3,400000,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,70000,2,200000,Semi-Furnished
3 BHK,Apartment ,1500,Andheri West,Mumbai,140000,3,300000,Furnished
2 BHK,Apartment ,1135,Kharghar,Mumbai,35000,2,140000,Furnished
3 BHK,Apartment ,2550,Lower Parel,Mumbai,330000,6,600000,Semi-Furnished
1 BHK,Apartment ,600,Ghansoli,Mumbai,15000,1,45000,Unfurnished
1 BHK,Apartment ,640,Ghansoli,Mumbai,18000,2,50000,Unfurnished
1 BHK,Apartment ,645,Ghansoli,Mumbai,20000,2,60000,Unfurnished
2 BHK,Apartment ,785,Kandivali West,Mumbai,35000,2,150000,Semi-Furnished
2 BHK,Apartment ,1100,Kandivali West,Mumbai,52000,2,250000,Semi-Furnished
1 BHK,Apartment ,430,Malad East,Mumbai,25000,1,75000,Semi-Furnished
1 BHK,Apartment ,500,Kandivali West,Mumbai,28000,2,100000,Semi-Furnished
1 BHK,Apartment ,400,Borivali West,Mumbai,18000,1,50000,Unfurnished
1 BHK,Apartment ,580,Borivali West,Mumbai,25000,1,100000,Semi-Furnished
2 BHK,Apartment ,700,Devidas Cross Lane,Mumbai,32000,2,100000,Semi-Furnished
1 RK,Studio Apartment,400,Devidas Rd,Mumbai,17000,null,60000,Semi-Furnished
2 BHK,Apartment ,954,Borivali West,Mumbai,35000,2,150000,Semi-Furnished
2 BHK,Apartment ,950,Kalyan West,Mumbai,20000,2,100000,Unfurnished
2 BHK,Apartment ,900,Kalyan West,Mumbai,16500,2,80000,Unfurnished
1 BHK,Apartment ,620,Ghodbunder Road,Mumbai,14500,2,65000,Furnished
1 BHK,Apartment ,650,Thane West,Mumbai,12500,2,50000,Unfurnished
2 BHK,Apartment ,929,Thane West,Mumbai,16500,2,60000,Unfurnished
1 BHK,Apartment ,620,Kasar vadavali,Mumbai,13000,2,50000,Unfurnished
1 BHK,Apartment ,730,Thane West,Mumbai,16800,1,60000,Semi-Furnished
1 BHK,Apartment ,640,Thane West,Mumbai,13500,2,50000,Semi-Furnished
2 BHK,Apartment ,690,Kanjurmarg,Mumbai,27000,2,0,Semi-Furnished
2 BHK,Apartment ,1250,Nerul,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,950,Vikhroli,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Vikhroli,Mumbai,75000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Vikhroli,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,995,Vikhroli,Mumbai,58000,2,0,Semi-Furnished
1 BHK,Apartment ,665,Vikhroli,Mumbai,39000,1,0,Semi-Furnished
1 BHK,Apartment ,780,Andheri West,Mumbai,54000,2,0,Furnished
2 BHK,Apartment ,1060,Andheri West,Mumbai,55000,2,0,Furnished
3 BHK,Apartment ,1350,Andheri West,Mumbai,85000,3,0,Furnished
6 BHK,Villa ,5200,Juhu,Mumbai,350000,6,0,Furnished
2 BHK,Apartment ,1055,DN Nagar,Hisar,55000,2,0,Furnished
2 BHK,Apartment ,1100,Andheri West,Mumbai,80000,2,0,Furnished
1 BHK,Apartment ,715,Andheri West,Mumbai,50000,1,0,Furnished
3 BHK,Apartment ,1600,Andheri West,Mumbai,100000,3,0,Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
3 BHK,Apartment ,2300,Andheri West,Mumbai,85000,3,0,Furnished
2 BHK,Apartment ,1070,Andheri West,Mumbai,55000,2,0,Unfurnished
3 BHK,Apartment ,1400,Andheri West,Mumbai,62000,3,0,Furnished
2 BHK,Apartment ,990,Andheri West,Mumbai,53000,2,0,Unfurnished
2 BHK,Apartment ,1150,Andheri West,Mumbai,65000,2,0,Unfurnished
3 BHK,Apartment ,1640,Andheri West,Mumbai,120000,4,0,Unfurnished
3 BHK,Apartment ,1560,Andheri West,Mumbai,85000,3,0,Furnished
2 BHK,Apartment ,1400,Andheri West,Mumbai,85000,2,0,Furnished
3 BHK,Apartment ,1550,Andheri West,Mumbai,80000,3,0,Semi-Furnished
3 BHK,Apartment ,1450,Andheri West,Mumbai,85000,3,0,Furnished
3 BHK,Apartment ,1650,Andheri West,Mumbai,125000,3,0,Furnished
2 BHK,Apartment ,1050,Juhu,Mumbai,70000,2,0,Furnished
3 BHK,Apartment ,1400,Andheri West,Mumbai,75000,3,0,Furnished
2 BHK,Apartment ,1100,Andheri West,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,1020,Andheri West,Mumbai,65000,2,0,Furnished
1 BHK,Apartment ,750,Andheri West,Mumbai,40000,1,0,Furnished
1 BHK,Apartment ,650,Andheri West,Mumbai,38000,1,0,Furnished
3 BHK,Apartment ,1600,Andheri West,Mumbai,90000,3,0,Unfurnished
2 BHK,Apartment ,1240,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,1250,Andheri West,Mumbai,90000,2,0,Unfurnished
3 BHK,Apartment ,1550,Andheri West,Mumbai,100000,3,0,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,85000,2,0,Unfurnished
2 BHK,Apartment ,950,Andheri West,Mumbai,80000,2,0,Semi-Furnished
3 BHK,Apartment ,1500,Andheri West,Mumbai,80000,3,0,Unfurnished
3 BHK,Apartment ,1450,Andheri West,Mumbai,80000,3,0,Semi-Furnished
2 BHK,Apartment ,900,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,940,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,880,Andheri West,Mumbai,55000,2,0,Semi-Furnished
1 BHK,Apartment ,750,Andheri West,Mumbai,49000,1,0,Furnished
2 BHK,Apartment ,1150,Andheri East,Mumbai,65000,2,0,Furnished
2 BHK,Apartment ,1150,Andheri West,Mumbai,60000,2,0,Semi-Furnished
2 BHK,Apartment ,1100,Andheri East,Mumbai,57000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Andheri West,Mumbai,42000,1,0,Semi-Furnished
2 BHK,Apartment ,950,Andheri West,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,950,Andheri West,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,950,Andheri West,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,1000,Andheri West,Mumbai,55000,2,0,Furnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,52000,2,0,Unfurnished
1 BHK,Apartment ,650,DN Nagar,Hisar,35000,2,0,Furnished
3 BHK,Apartment ,1350,Andheri West,Mumbai,70000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Andheri West,Mumbai,35000,1,0,Furnished
1 BHK,Apartment ,600,Andheri West,Mumbai,38000,1,0,Semi-Furnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,75000,2,0,Furnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,75000,2,0,Furnished
3 BHK,Apartment ,2200,Andheri West,Mumbai,140000,3,0,Furnished
4 BHK,Apartment ,1900,Andheri West,Mumbai,180000,4,0,Furnished
2 BHK,Apartment ,950,Andheri West,Mumbai,65000,2,0,Furnished
2 BHK,Apartment ,925,Andheri West,Mumbai,48000,2,0,Unfurnished
1 BHK,Apartment ,620,Andheri West,Mumbai,46000,2,0,Furnished
1 BHK,Apartment ,650,Andheri West,Mumbai,33000,1,0,Unfurnished
2 BHK,Apartment ,1050,Andheri West,Mumbai,70000,2,0,Furnished
2 BHK,Apartment ,950,Andheri West,Mumbai,55000,2,0,Furnished
3 BHK,Apartment ,1300,Andheri West,Mumbai,70000,3,0,Unfurnished
1 BHK,Apartment ,650,Andheri West,Mumbai,38000,1,0,Unfurnished
2 BHK,Apartment ,1100,Andheri West,Mumbai,53000,2,0,Semi-Furnished
2 BHK,Apartment ,1025,Andheri West,Mumbai,52000,2,0,Unfurnished
2 BHK,Apartment ,1100,Malad West,Mumbai,47000,2,0,Furnished
1 BHK,Apartment ,750,Andheri West,Mumbai,40000,1,0,Furnished
1 BHK,Apartment ,650,Andheri West,Mumbai,45000,1,0,Furnished
3 BHK,Apartment ,1800,Andheri West,Mumbai,85000,3,0,Semi-Furnished
3 BHK,Apartment ,2450,Andheri West,Mumbai,165000,3,0,Furnished
1 BHK,Apartment ,580,Andheri West,Mumbai,32000,1,0,Semi-Furnished
2 BHK,Apartment ,1100,Andheri West,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,970,Jogeshwari West,Mumbai,50000,2,0,Unfurnished
2 BHK,Apartment ,1030,Andheri West,Mumbai,60000,2,0,Furnished
2 BHK,Apartment ,1040,Andheri West,Mumbai,57000,2,0,Unfurnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,740,Kanjurmarg,Mumbai,28000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,950,Kanjurmarg,Mumbai,35000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
2 BHK,Apartment ,1008,Mulund West,Mumbai,38000,2,0,Semi-Furnished
