house_format,house_type,house_size,location,city,price,numBathrooms,SecurityDeposit,Status
1 BHK,Apartment ,500,Malviya Nagar,Delhi,12500,1,12500,Semi-Furnished
5 BHK,Independent Floor,6521,Green Park Extension,Delhi,301202,4,1012002,Unfurnished
4 BHK,Independent Floor,6251,Green Park,Delhi,301012,4,1020202,Unfurnished
3 BHK,Independent Floor,2856,Panchsheel Park,Delhi,274848,3,754919,Unfurnished
3 BHK,Independent Floor,2856,Panchsheel Park,Delhi,310101,3,1010102,Unfurnished
3 BHK,Independent Floor,2856,Panchsheel Park,Delhi,301012,3,1012002,Unfurnished
3 BHK,Independent Floor,2846,Panchsheel Park,Delhi,235652,3,754818,Unfurnished
1 BHK,Apartment ,500,Sheikh Sarai,Delhi,15000,1,15000,Semi-Furnished
3 BHK,Apartment ,2725,South Extension 2,Delhi,265000,3,265000,Furnished
4 BHK,Apartment ,2500,Saket,Delhi,130000,4,130000,Furnished
1 BHK,Apartment ,575,Sheikh Sarai,Delhi,16500,1,16500,Semi-Furnished
4 BHK,Apartment ,4000,Green Park Extension,Delhi,210000,4,210000,Semi-Furnished
3 BHK,Apartment ,2250,Saket,Delhi,120000,3,120000,Furnished
4 BHK,Apartment ,2500,Green Park Extension,Delhi,120000,4,240000,Semi-Furnished
1 BHK,Apartment ,500,Sheikh Sarai,Delhi,17500,1,17500,Furnished
3 BHK,Apartment ,2000,Hauz Khas,Delhi,115000,3,115000,Furnished
3 BHK,Apartment ,2925,Defence Colony,Delhi,160000,null,160000,Semi-Furnished
4 BHK,Independent Floor,3600,Panchsheel Park,Delhi,140000,4,140000,Furnished
4 BHK,Apartment ,3600,Anand Niketan,Delhi,325000,4,325000,Furnished
4 BHK,Apartment ,2700,Saket,Delhi,110000,4,110000,Furnished
4 BHK,Apartment ,2700,Malviya Nagar,Delhi,95000,4,95000,Semi-Furnished
2 BHK,Independent Floor,1500,Safdarjung Enclave,Delhi,38000,2,38000,Semi-Furnished
4 BHK,Apartment ,2500,Greater Kailash,Delhi,140000,4,140000,Furnished
2 BHK,Apartment ,800,Malviya Nagar,Delhi,16500,2,16500,Semi-Furnished
3 BHK,Apartment ,1350,Subhash Nagar,Delhi,22000,3,22000,Semi-Furnished
3 BHK,Apartment ,1350,Fateh Nagar,Delhi,18000,3,18000,Semi-Furnished
3 BHK,Apartment ,5200,Vasant Kunj,Delhi,250000,4,250000,Semi-Furnished
2 BHK,Apartment ,900,Sheikh Sarai,Delhi,20000,2,20000,Semi-Furnished
1 BHK,Independent Floor,450,laxmi nagar,Delhi,6500,1,0,Semi-Furnished
2 BHK,Independent Floor,800,laxmi nagar,Delhi,12000,1,0,Unfurnished
2 BHK,Independent Floor,600,laxmi nagar,Delhi,11000,1,0,Semi-Furnished
3 BHK,Independent Floor,3000,Pitampura,Delhi,100000,3,0,Semi-Furnished
3 BHK,Independent Floor,1500,Sector-7 Rohini,Delhi,39999,3,0,Semi-Furnished
3 BHK,Apartment ,1600,Pitampura,Delhi,36000,2,0,Semi-Furnished
1 BHK,Independent Floor,650,Pitampura,Delhi,22000,1,40000,Furnished
1 BHK,Apartment ,500,Karampura,Delhi,23000,1,50000,Furnished
3 BHK,Apartment ,1753,Karampura,Delhi,50000,3,100000,Semi-Furnished
3 BHK,Independent Floor,2000,Pitampura,Delhi,75000,3,150000,Furnished
3 BHK,Independent Floor,2000,Kohat Enclave,Delhi,60000,3,120000,Semi-Furnished
4 BHK,Independent Floor,3000,Pitampura Vaishali,Delhi,100000,4,200000,Semi-Furnished
3 BHK,Apartment ,1500,Pitampura,Delhi,40000,2,80000,Semi-Furnished
4 BHK,Independent Floor,3621,Geetanjali Enclave,Delhi,301011,4,1010102,Unfurnished
3 BHK,Independent Floor,3121,Defence Colony,Delhi,235523,3,751222,Unfurnished
5 BHK,Independent House,6524,Saket,Delhi,401010,4,1012002,Unfurnished
2 BHK,Independent Floor,450,Dwarka Mor,Delhi,14000,2,14000,Furnished
9 BHK,Independent House,9841,Shanti Niketan,Delhi,1010102,9,3010111,Unfurnished
4 BHK,Independent House,5621,Green Park Extension,Delhi,410201,4,1022020,Unfurnished
4 BHK,Villa ,5621,Green Park Extension,Delhi,328218,4,1010222,Unfurnished
10 BHK,Independent House,11221,Greater Kailash II,Delhi,854612,10,2544612,Unfurnished
5 BHK,Villa ,7411,Greater Kailash II,Delhi,610102,4,2010102,Unfurnished
1 BHK,Independent Floor,320,Block DP Poorvi Pitampura,Delhi,18000,1,36000,Semi-Furnished
2 BHK,Apartment ,750,Block AP Poorvi Pitampura,Delhi,20000,1,40000,Semi-Furnished
2 BHK,Apartment ,550,Block WP Poorvi Pitampura,Delhi,16000,1,36000,Semi-Furnished
2 BHK,Independent Floor,900,Poorvi Pitampura,Delhi,22000,1,45000,Semi-Furnished
1 BHK,Independent Floor,900,Poorvi Pitampura,Delhi,14000,1,28000,Furnished
2 BHK,Independent Floor,900,Poorvi Pitampura,Delhi,30000,2,60000,Furnished
1 BHK,Independent Floor,320,Block DP Poorvi Pitampura,Delhi,18000,1,36000,Furnished
3 BHK,Apartment ,850,Block AP Poorvi Pitampura,Delhi,23000,1,50000,Semi-Furnished
2 BHK,Independent Floor,900,Poorvi Pitampura,Delhi,23000,1,50000,Semi-Furnished
3 BHK,Independent Floor,2856,Greater kailash 1,Delhi,301012,3,1010200,Unfurnished
3 BHK,Independent Floor,2741,Greater kailash 1,Delhi,301012,3,1010200,Unfurnished
3 BHK,Independent Floor,2852,Greater kailash 1,Delhi,235223,3,754225,Unfurnished
3 BHK,Independent Floor,2852,Greater kailash 1,Delhi,252122,3,754125,Unfurnished
5 BHK,Independent House,6521,Green Park Extension,Delhi,452122,5,1211221,Unfurnished
4 BHK,Villa ,5852,Green Park,Delhi,541225,4,1541225,Unfurnished
4 BHK,Villa ,5852,Green Park,Delhi,405112,4,1521125,Unfurnished
4 BHK,Villa ,6251,Green Park,Delhi,521125,4,1521125,Unfurnished
4 BHK,Independent Floor,5896,Green Park,Delhi,311441,4,1085224,Unfurnished
4 BHK,Independent Floor,5885,Green Park,Delhi,308522,4,1085125,Unfurnished
4 BHK,Independent Floor,6521,Green Park,Delhi,308521,4,1082128,Unfurnished
4 BHK,Independent Floor,6521,Green Park,Delhi,308524,4,1082122,Unfurnished
3 BHK,Independent Floor,2856,Green Park,Delhi,201011,3,754115,Unfurnished
3 BHK,Independent Floor,3011,Green Park,Delhi,235592,3,754125,Unfurnished
3 BHK,Apartment ,1800,Sector 28 Rohini,Delhi,24000,3,72000,Semi-Furnished
2 BHK,Independent Floor,480,Rohini sector 16,Delhi,13000,2,20000,Semi-Furnished
2 BHK,Independent Floor,900,Uttam Nagar,Delhi,9000,1,0,Unfurnished
2 BHK,Independent House,1500,Block A3,Delhi,30000,1,60000,Semi-Furnished
3 BHK,Independent House,1125,Green Park,Delhi,41000,3,0,Semi-Furnished
2 BHK,Independent Floor,999,Chattarpur,Delhi,9000,2,4500,Semi-Furnished
3 BHK,Independent Floor,999,Chattarpur,Delhi,12000,2,6000,Semi-Furnished
1 BHK,Independent Floor,899,Chattarpur,Delhi,8500,2,8500,Semi-Furnished
3 BHK,Independent Floor,1050,Uttam Nagar East,Delhi,22000,2,22000,Semi-Furnished
1 RK,Studio Apartment,1200,Mahipalpur,Delhi,12000,1,0,Furnished
2 BHK,Independent Floor,750,Sector 8 Dwarka,Delhi,17500,2,0,Semi-Furnished
1 RK,Studio Apartment,600,Hari Nagar,Delhi,8500,1,0,Furnished
1 RK,Studio Apartment,1200,Mahipalpur,Delhi,14000,1,0,Furnished
1 RK,Studio Apartment,1200,Mahipalpur,Delhi,14000,1,0,Furnished
1 RK,Studio Apartment,1200,Mahipalpur,Delhi,14000,1,0,Furnished
1 BHK,Independent Floor,370,Uttam Nagar,Delhi,8000,1,0,Semi-Furnished
2 BHK,Independent Floor,430,Razapur Khurd,Delhi,7000,2,0,Semi-Furnished
2 BHK,Apartment ,1000,Tri Nagar,Delhi,30000,2,0,Semi-Furnished
1 BHK,Apartment ,350,Uttam Nagar,Delhi,3500,1,0,Furnished
1 RK,Studio Apartment,575,Rajouri Garden,Delhi,16500,1,0,Furnished
3 BHK,Independent Floor,900,Jhil Mil Colony,Delhi,25000,3,50000,Furnished
9 BHK,Independent House,3510,Safdarjung Enclave,Delhi,400000,8,1200000,Semi-Furnished
1 RK,Studio Apartment,230,Pitampura,Delhi,6500,1,0,Unfurnished
1 RK,Studio Apartment,230,Pitampura,Delhi,10000,1,0,Furnished
1 BHK,Independent Floor,150,Yojna Vihar,Delhi,19000,2,38000,Unfurnished
3 BHK,Apartment ,1010,Uttam Nagar,Delhi,18000,2,0,Semi-Furnished
4 BHK,Independent Floor,1800,Mansarover Garden,Delhi,35000,4,0,Furnished
1 BHK,Apartment ,550,Chattarpur,Delhi,13000,1,0,Semi-Furnished
1 BHK,Apartment ,350,Uttam Nagar,Delhi,3500,1,0,Furnished
3 BHK,Independent Floor,900,Jhil Mil Colony,Delhi,25000,3,50000,Furnished
1 RK,Studio Apartment,575,Rajouri Garden,Delhi,16500,1,0,Furnished
2 BHK,Independent Floor,950,Saket,Delhi,22000,2,0,Semi-Furnished
3 BHK,Independent Floor,1000,Khanpur,Delhi,17000,2,0,Unfurnished
3 BHK,Independent Floor,980,West Patel Nagar,Delhi,30000,2,50000,Semi-Furnished
3 BHK,Apartment ,1500,South Extension 2,Delhi,60000,3,0,Semi-Furnished
3 BHK,Apartment ,1010,Uttam Nagar,Delhi,18000,2,0,Semi-Furnished
2 BHK,Apartment ,500,Greater kailash 1,Delhi,25000,2,0,Semi-Furnished
1 BHK,Apartment ,600,Greater Kailash,Delhi,22000,1,0,Furnished
1 RK,Studio Apartment,180,Pitampura,Delhi,7500,1,0,Semi-Furnished
4 BHK,Independent Floor,2500,Ashok Vihar,Delhi,70000,3,0,Furnished
5 BHK,Apartment ,6000,Vasant Vihar,Delhi,350000,4,0,Semi-Furnished
2 BHK,Independent Floor,810,Palam,Delhi,10000,2,0,Semi-Furnished
2 BHK,Independent Floor,760,Aya Nagar,Delhi,12000,2,0,Semi-Furnished
3 BHK,Independent Floor,1600,Daheli Sujanpur,Delhi,14000,1,0,Semi-Furnished
4 BHK,Apartment ,2700,Uttam Nagar,Delhi,200000,4,400000,Furnished
1 BHK,Apartment ,450,Sheikh Sarai,Delhi,12500,1,12500,Semi-Furnished
2 BHK,Apartment ,853,Khirki Extension Panchsheel Vihar,Delhi,20000,2,20000,Semi-Furnished
2 BHK,Apartment ,825,Malviya Nagar,Delhi,21000,2,21000,Semi-Furnished
2 BHK,Apartment ,1130,Malviya Nagar,Delhi,28500,2,28500,Semi-Furnished
1 RK,Studio Apartment,400,Sheikh Sarai,Delhi,9500,1,9500,Furnished
1 BHK,Apartment ,400,Saket,Delhi,23000,1,23000,Semi-Furnished
1 BHK,Apartment ,520,PANCHSHEEL VIHAR,Delhi,13500,1,13500,Semi-Furnished
2 BHK,Apartment ,920,Malviya Nagar,Delhi,27500,2,0,Semi-Furnished
2 BHK,Apartment ,925,Malviya Nagar,Delhi,26500,2,26500,Semi-Furnished
3 BHK,Apartment ,1200,PANCHSHEEL VIHAR,Delhi,30000,3,30000,Furnished
1 BHK,Apartment ,450,Malviya Nagar,Delhi,12000,1,12000,Semi-Furnished
3 BHK,Apartment ,2500,Saket,Delhi,120000,3,120000,Furnished
4 BHK,Independent Floor,4500,Safdarjung Enclave,Delhi,300000,4,300000,Semi-Furnished
3 BHK,Apartment ,2925,Defence Colony,Delhi,295000,null,295000,Semi-Furnished
4 BHK,Independent Floor,4000,Panchsheel Park,Delhi,150000,4,150000,Furnished
3 BHK,Apartment ,2500,C R Park,Delhi,85000,3,85000,Semi-Furnished
3 BHK,Independent Floor,2250,Hauz Khas,Delhi,63000,3,0,Semi-Furnished
1 RK,Studio Apartment,600,Hauz Khas,Delhi,23000,1,0,Furnished
2 BHK,Independent Floor,900,Subhash Nagar,Delhi,24000,2,0,Semi-Furnished
3 BHK,Independent Floor,2700,Safdarjung Enclave,Delhi,95000,3,0,Semi-Furnished
2 BHK,Independent Floor,800,Ramesh Nagar,Delhi,24000,2,0,Furnished
1 BHK,Independent Floor,500,Ramesh Nagar,Delhi,20000,1,0,Furnished
2 BHK,Independent Floor,900,Tagore Garden Extension,Delhi,30000,2,0,Semi-Furnished
2 BHK,Independent Floor,900,Tagore Garden Extension,Delhi,30000,2,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,56000,4,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,60000,3,0,Semi-Furnished
3 BHK,Independent Floor,1400,Rajouri Garden,Delhi,32000,3,0,Semi-Furnished
3 BHK,Independent Floor,1500,Rajouri Garden,Delhi,38000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,43000,3,0,Semi-Furnished
3 BHK,Independent Floor,1800,Rajouri Garden,Delhi,35000,3,0,Semi-Furnished
3 BHK,Independent Floor,1400,Rajouri Garden,Delhi,27000,3,0,Semi-Furnished
2 BHK,Independent Floor,1000,Subhash Nagar,Delhi,24000,2,0,Semi-Furnished
2 BHK,Independent Floor,1100,Tagore Garden Extension,Delhi,26000,2,0,Furnished
4 BHK,Independent Floor,2800,Janakpuri,Delhi,95000,4,0,Semi-Furnished
2 BHK,Independent Floor,1400,Rajouri Garden,Delhi,25000,2,0,Furnished
2 BHK,Apartment ,925,Malviya Nagar,Delhi,27500,2,27500,Semi-Furnished
4 BHK,Independent Floor,1800,Jamia Nagar,Delhi,35000,4,35000,Semi-Furnished
2 BHK,Independent Floor,900,Jamia Nagar,Delhi,18000,2,18000,Furnished
3 BHK,Independent Floor,1200,Jamia Nagar,Delhi,18500,2,18500,Semi-Furnished
4 BHK,Independent Floor,2500,Jamia Nagar,Delhi,23000,3,23000,Semi-Furnished
1 BHK,Apartment ,500,Khirki Extension,Delhi,14000,1,14000,Semi-Furnished
2 BHK,Independent Floor,900,Lajpat Nagar II,Delhi,28000,2,28000,Furnished
2 BHK,Apartment ,600,Chhattarpur Enclave Phase1,Delhi,12000,1,12000,Semi-Furnished
1 BHK,Independent Floor,900,Lajpat Nagar III,Delhi,24000,1,24000,Semi-Furnished
2 BHK,Apartment ,930,Sheikh Sarai,Delhi,27000,2,27000,Semi-Furnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,55000,3,110000,Unfurnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,53000,3,106000,Unfurnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,50000,3,100000,Unfurnished
3 BHK,Independent Floor,1800,Safdarjung Enclave,Delhi,55000,3,0,Semi-Furnished
2 BHK,Independent Floor,1500,Sheikh Sarai,Delhi,43000,2,0,Semi-Furnished
3 BHK,Independent Floor,1500,Gautam Nagar,Delhi,60000,3,0,Semi-Furnished
1 BHK,Apartment ,540,Sheikh Sarai,Delhi,16500,1,16500,Semi-Furnished
4 BHK,Independent Floor,6521,Safdarjung Enclave,Delhi,401015,4,1022002,Unfurnished
4 BHK,Independent Floor,5569,Safdarjung Enclave,Delhi,301022,4,1012002,Unfurnished
3 BHK,Independent Floor,2851,Green Park,Delhi,235562,3,754115,Unfurnished
3 BHK,Independent Floor,2741,Green Park,Delhi,235462,3,754125,Unfurnished
3 BHK,Independent Floor,2852,Greater Kailash II,Delhi,308521,3,1082115,Unfurnished
3 BHK,Independent Floor,2856,Greater Kailash II,Delhi,301012,3,1020201,Unfurnished
4 BHK,Independent Floor,5896,Greater Kailash II,Delhi,301010,4,1010101,Unfurnished
4 BHK,Independent Floor,5896,Greater Kailash II,Delhi,301011,4,1010200,Unfurnished
4 BHK,Independent Floor,5896,Greater Kailash II,Delhi,401012,4,1012022,Semi-Furnished
4 BHK,Independent Floor,5562,Greater Kailash II,Delhi,301011,4,1011001,Unfurnished
3 BHK,Independent Floor,2856,Vasant Vihar,Delhi,235925,3,754125,Unfurnished
3 BHK,Independent Floor,2896,Vasant Vihar,Delhi,301012,3,1010202,Unfurnished
3 BHK,Independent Floor,2856,Vasant Vihar,Delhi,248118,3,754195,Unfurnished
3 BHK,Independent Floor,2856,Vasant Vihar,Delhi,301022,3,1810022,Unfurnished
5 BHK,Independent House,6521,Vasant Vihar,Delhi,846115,4,2546165,Unfurnished
4 BHK,Independent House,5896,Vasant Vihar,Delhi,401105,4,1201100,Unfurnished
5 BHK,Independent House,6251,Vasant Vihar,Delhi,546195,4,1546191,Unfurnished
4 BHK,Independent House,5569,Vasant Vihar,Delhi,446465,4,1546494,Unfurnished
5 BHK,Independent Floor,6251,Vasant Vihar,Delhi,325641,4,1020202,Unfurnished
5 BHK,Independent Floor,6521,Vasant Vihar,Delhi,301012,4,1010220,Unfurnished
4 BHK,Independent Floor,6521,Vasant Vihar,Delhi,301012,4,1010202,Unfurnished
4 BHK,Independent Floor,6251,Vasant Vihar,Delhi,301224,4,1011001,Unfurnished
4 BHK,Independent Floor,5896,Vasant Vihar,Delhi,401012,4,1020202,Unfurnished
4 BHK,Independent Floor,5562,Vasant Vihar,Delhi,381012,4,1020202,Unfurnished
4 BHK,Independent Floor,5896,Vasant Vihar,Delhi,235562,4,754125,Unfurnished
3 BHK,Independent Floor,2856,Safdarjung Enclave,Delhi,246116,3,754255,Unfurnished
3 BHK,Independent Floor,3011,Safdarjung Enclave,Delhi,301102,3,1010022,Unfurnished
3 BHK,Independent Floor,2856,Greater Kailash II,Delhi,301011,3,1010110,Unfurnished
3 BHK,Independent Floor,2856,Greater Kailash II,Delhi,301012,3,1010001,Unfurnished
3 BHK,Independent Floor,2856,Greater Kailash II,Delhi,301011,3,1020202,Unfurnished
3 BHK,Independent Floor,2253,Greater Kailash II,Delhi,235592,3,754118,Unfurnished
5 BHK,Villa ,6521,Greater kailash 1,Delhi,546185,4,1549181,Unfurnished
4 BHK,Villa ,5896,Greater kailash 1,Delhi,504101,4,1545181,Unfurnished
5 BHK,Villa ,6521,Greater kailash 1,Delhi,401014,4,1010101,Unfurnished
4 BHK,Villa ,5896,Greater kailash 1,Delhi,546184,4,1546491,Unfurnished
5 BHK,Villa ,6521,Greater kailash 1,Delhi,401100,4,1010101,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,301011,4,1810100,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,301010,4,1011002,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,362161,4,1010101,Unfurnished
3 BHK,Independent Floor,2856,Greater Kailash II,Delhi,301012,3,1011001,Unfurnished
3 BHK,Apartment ,1050,Sector 22 Dwarka,Delhi,38000,2,76000,Semi-Furnished
2 BHK,Apartment ,1000,Jasola,Delhi,24500,2,49000,Unfurnished
4 BHK,Independent Floor,1800,Bawana,Delhi,18000,1,18000,Unfurnished
3 BHK,Independent Floor,2000,West Punjabi Bagh,Delhi,34000,2,100000,Semi-Furnished
2 BHK,Independent Floor,850,Vasant Vihar,Delhi,90000,2,270000,Furnished
2 BHK,Independent Floor,900,Mahavir Enclave,Delhi,13000,2,13000,Semi-Furnished
2 BHK,Independent Floor,1000,Burari,Delhi,6000,2,0,Semi-Furnished
6 BHK,Independent Floor,2000,Shakti Nagar,Delhi,10000,6,10000,Furnished
3 BHK,Independent Floor,1650,Saket,Delhi,70000,3,210000,Furnished
2 BHK,Independent Floor,850,Vasant Vihar,Delhi,90000,2,270000,Furnished
2 BHK,Independent Floor,900,Mahavir Enclave,Delhi,13000,2,13000,Semi-Furnished
2 BHK,Independent Floor,1000,Burari,Delhi,6000,2,0,Semi-Furnished
6 BHK,Independent Floor,2000,Shakti Nagar,Delhi,10000,6,10000,Furnished
3 BHK,Independent Floor,1650,Saket,Delhi,70000,3,210000,Furnished
3 BHK,Independent Floor,2700,Safdarjung Enclave,Delhi,110100,3,110000,Furnished
1 BHK,Apartment ,650,Sarita Vihar,Delhi,12500,1,12500,Semi-Furnished
3 BHK,Apartment ,1250,Sarita Vihar,Delhi,12000,3,12000,Furnished
2 BHK,Apartment ,999,Malviya Nagar,Delhi,23500,2,23500,Semi-Furnished
3 BHK,Apartment ,900,Sector 14 Dwarka,Delhi,26000,2,52000,Semi-Furnished
2 BHK,Independent Floor,1050,Sector 3 Rohini,Delhi,45000,2,90000,Furnished
2 BHK,Apartment ,610,Janakpuri,Delhi,17000,2,34000,Semi-Furnished
2 BHK,Independent House,700,Mandawali,Delhi,12000,2,12000,Unfurnished
2 BHK,Independent Floor,1000,Gautam Nagar,Delhi,35000,2,100000,Furnished
1 BHK,Independent House,360,Manglapuri,Delhi,7500,1,0,Furnished
2 BHK,Independent Floor,650,Vinod Nagar East,Delhi,15000,1,15000,Furnished
3 BHK,Independent Floor,1100,Sector 22 Rohini,Delhi,10000,3,20000,Furnished
3 BHK,Apartment ,1800,Sector 11 Dwarka,Delhi,28500,3,57000,Semi-Furnished
4 BHK,Apartment ,1250,Uttam Nagar,Delhi,26000,2,50000,Unfurnished
6 BHK,penthouse ,3500,Sheikh Sarai Village,Delhi,150000,6,300000,Furnished
1 BHK,Independent Floor,250,Shakurpur Colony,Delhi,5000,1,0,Semi-Furnished
2 BHK,Independent Floor,1300,Safdarjung Enclave,Delhi,49000,2,98000,Semi-Furnished
1 BHK,Apartment ,900,Jangpura Extension,Delhi,14000,1,14000,Unfurnished
2 BHK,Independent Floor,800,Kalkaji,Delhi,9500,2,0,Semi-Furnished
3 BHK,Independent Floor,900,Kalkaji,Delhi,13000,2,0,Unfurnished
3 BHK,Independent Floor,950,Govindpuri,Delhi,18000,3,0,Furnished
2 BHK,Independent Floor,600,Kalkaji,Delhi,10500,2,0,Unfurnished
2 BHK,Independent Floor,550,Kalkaji,Delhi,10000,2,0,Unfurnished
1 BHK,Independent Floor,500,Kalkaji,Delhi,7500,1,0,Unfurnished
2 BHK,Independent Floor,650,Govindpuri,Delhi,12000,2,0,Unfurnished
2 BHK,Independent Floor,620,Govindpuri,Delhi,12500,2,0,Unfurnished
2 BHK,Independent Floor,630,Govindpuri,Delhi,12000,2,0,Unfurnished
2 BHK,Independent Floor,620,Kalkaji,Delhi,11200,2,0,Unfurnished
2 BHK,Independent Floor,600,Kalkaji,Delhi,12500,2,0,Semi-Furnished
2 BHK,Independent Floor,580,Kalkaji,Delhi,11000,2,0,Unfurnished
2 BHK,Independent Floor,700,Kalkaji,Delhi,15000,2,0,Furnished
2 BHK,Independent Floor,1100,Kalkaji,Delhi,26000,2,0,Semi-Furnished
2 BHK,Independent Floor,600,Govindpuri,Delhi,9800,2,0,Semi-Furnished
2 BHK,Apartment ,1200,Kalkaji,Delhi,25000,2,0,Unfurnished
2 BHK,Apartment ,1050,IP Extension,Delhi,25000,2,50000,Semi-Furnished
3 BHK,Independent Floor,2800,Chittaranjan Park,Delhi,80000,3,160000,Unfurnished
3 BHK,Independent Floor,3000,Greater kailash 1,Delhi,100000,3,200000,Unfurnished
3 BHK,Independent Floor,3000,Greater Kailash II,Delhi,100000,3,200000,Unfurnished
1 BHK,Independent Floor,450,Neb Sarai,Delhi,6000,1,0,Semi-Furnished
3 BHK,Independent Floor,3000,Greater Kailash,Delhi,99000,3,196000,Unfurnished
3 BHK,Independent Floor,3000,Chittaranjan Park,Delhi,79000,3,158000,Unfurnished
3 BHK,Independent Floor,3000,Greater Kailash II,Delhi,99000,3,196000,Unfurnished
3 BHK,Independent Floor,3000,Greater kailash 1,Delhi,99000,3,196000,Unfurnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,54000,3,108000,Unfurnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,52000,3,104000,Unfurnished
4 BHK,Villa ,6521,Greater Kailash II,Delhi,241222,4,754125,Unfurnished
4 BHK,Villa ,5852,Greater Kailash II,Delhi,541225,4,1541255,Unfurnished
5 BHK,Villa ,6521,Greater Kailash II,Delhi,541255,4,1541255,Unfurnished
5 BHK,Villa ,6521,Greater Kailash II,Delhi,401015,4,1020202,Unfurnished
1 RK,Studio Apartment,500,South Extension 2,Delhi,20000,1,0,Furnished
2 BHK,Independent Floor,900,Uttari Pitampura,Delhi,21000,1,45000,Semi-Furnished
3 BHK,Independent Floor,1650,Saraswati Vihar,Delhi,55000,3,110000,Semi-Furnished
2 BHK,Independent Floor,900,Pitampura,Delhi,22000,1,45000,Semi-Furnished
3 BHK,Independent Floor,900,Pitampura,Delhi,29000,2,60000,Semi-Furnished
3 BHK,Independent Floor,1350,Poorvi Pitampura,Delhi,41000,3,82000,Semi-Furnished
3 BHK,Apartment ,1500,Punjabi Bagh,Delhi,30000,3,30000,Semi-Furnished
4 BHK,Apartment ,4000,Panchsheel Park,Delhi,220000,4,220000,Furnished
1 RK,Studio Apartment,422,Khirki Extension,Delhi,14500,1,14500,Furnished
3 BHK,Apartment ,1150,Khirki Extension,Delhi,26500,2,26500,Semi-Furnished
3 BHK,Apartment ,1250,PANCHSHEEL VIHAR,Delhi,25000,2,25000,Semi-Furnished
1 BHK,Independent Floor,450,Dwarka Mor,Delhi,5500,1,5500,Semi-Furnished
1 RK,Studio Apartment,500,South Extension 2,Delhi,20000,1,0,Furnished
4 BHK,Villa ,5896,Green Park Extension,Delhi,504015,4,1548118,Unfurnished
4 BHK,Independent House,5896,Green Park Extension,Delhi,640101,4,2811010,Unfurnished
3 BHK,Independent Floor,2856,Greater kailash 1,Delhi,381022,3,1818181,Unfurnished
3 BHK,Independent Floor,2856,Greater kailash 1,Delhi,381012,3,1818282,Unfurnished
3 BHK,Independent Floor,2861,Greater kailash 1,Delhi,301022,3,1810101,Unfurnished
3 BHK,Independent Floor,2741,Greater kailash 1,Delhi,381812,3,1818128,Unfurnished
3 BHK,Independent Floor,2741,Greater kailash 1,Delhi,301012,3,1010120,Unfurnished
3 BHK,Independent Floor,2856,Greater kailash 1,Delhi,301022,3,1010120,Unfurnished
3 BHK,Independent Floor,2741,Greater kailash 1,Delhi,381102,3,1010202,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,301012,4,1818182,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,401012,4,1010202,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,401012,4,1818282,Unfurnished
4 BHK,Independent Floor,5896,Greater kailash 1,Delhi,401012,4,1018282,Unfurnished
4 BHK,Independent Floor,5896,Green Park,Delhi,301822,4,1818282,Unfurnished
4 BHK,Independent Floor,5569,Green Park,Delhi,325952,4,1810282,Unfurnished
4 BHK,Independent Floor,5896,Green Park Extension,Delhi,312828,4,1011882,Unfurnished
4 BHK,Independent Floor,5896,Green Park Extension,Delhi,401102,4,1818202,Unfurnished
4 BHK,Independent House,5896,Green Park,Delhi,504101,4,1548181,Unfurnished
4 BHK,Villa ,5896,Green Park,Delhi,401012,4,1010202,Unfurnished
1 BHK,Independent Floor,450,Nangloi,Delhi,6000,1,5000,Unfurnished
2 BHK,Apartment ,1600,Nehru Place,Delhi,46000,2,92000,Semi-Furnished
2 BHK,Apartment ,1050,Mayur Vihar,Delhi,18000,2,36000,Semi-Furnished
3 BHK,Independent Floor,2000,East of Kailash,Delhi,60000,3,120000,Unfurnished
3 BHK,Independent Floor,2000,Kalkaji,Delhi,60000,3,120000,Unfurnished
3 BHK,Independent Floor,2000,Chittaranjan Park,Delhi,60000,3,120000,Unfurnished
3 BHK,Independent Floor,2000,Greater Kailash II,Delhi,60000,3,120000,Unfurnished
3 BHK,Independent Floor,2000,Greater kailash 1,Delhi,60000,3,120000,Unfurnished
3 BHK,Apartment ,1420,Karampura,Delhi,47000,3,100000,Semi-Furnished
3 BHK,Independent Floor,1200,Abul Fazal Enclave Jamia Nagar,Delhi,15000,2,15000,Semi-Furnished
